paper ID_df1,paper title_df1,author names_df1,publication venue_df1,year of publication_df1,bucket_df1,paper ID_df2,paper title_df2,author names_df2,publication venue_df2,year of publication_df2,bucket_df2,similarity_score,ID
53908a9620f70186a0da4e2f,supporting periodic authorizations and temporal reasoning in database access control,"elisa bertino, claudio bettini, elena ferrari, pierangela samarati",vldb 96 proceedings of the 22th international conference on very large data bases,1996,s,53e9bb1cb7602d9704756dee,supporting periodic authorizations and temporal reasoning in database access control,"elisa bertino, claudio bettini, elena ferrari, pierangela samarati",vldb,1996,s,1.0,53908a9620f70186a0da4e2f53e9bb1cb7602d9704756dee
53908a9620f70186a0da4e26,filter trees for managing spatial data over a range of size granularities,"kenneth c sevcik, nick koudas",vldb 96 proceedings of the 22th international conference on very large data bases,1996,f,53e99f94b7602d970286b4a3,filter trees for managing spatial data over a range of size granularities,"kenneth c sevcik, nick koudas",vldb,1996,f,1.0,53908a9620f70186a0da4e2653e99f94b7602d970286b4a3
53908a9620f70186a0da4e31,efficient snapshot differential algorithms for data warehousing,"wilburt labio, hector garciamolina",vldb 96 proceedings of the 22th international conference on very large data bases,1996,e,53e9b6bfb7602d970424472d,efficient snapshot differential algorithms for data warehousing,"wilburt labio, hector garciamolina",vldb,1996,e,1.0,53908a9620f70186a0da4e3153e9b6bfb7602d970424472d
53908a9620f70186a0da4e34,query processing techniques for multiversion access methods,"jochen van den bercken, bernhard seeger",vldb 96 proceedings of the 22th international conference on very large data bases,1996,q,53e9b27bb7602d9703d23bde,query processing techniques for multiversion access methods,"jochen van den bercken, bernhard seeger",vldb,1996,q,1.0,53908a9620f70186a0da4e3453e9b27bb7602d9703d23bde
53908a9620f70186a0da4e3a,the structured information manager a database system for sgml documents,ron sacksdavis,vldb 96 proceedings of the 22th international conference on very large data bases,1996,t,53e9a3edb7602d9702d06168,the structured information manager a database system for sgml documents,ron sacksdavis,vldb,1996,t,1.0,53908a9620f70186a0da4e3a53e9a3edb7602d9702d06168
53908a9620f70186a0da4e38,costbased selection of path expression processing algorithms in objectoriented databases,"georges gardarin, jeanrobert gruser, zhaohui tang",vldb 96 proceedings of the 22th international conference on very large data bases,1996,c,53e99f02b7602d97027ceca4,costbased selection of path expression processing algorithms in objectoriented databases,"georges gardarin, jeanrobert gruser, zhaohui tang",vldb,1996,c,1.0,53908a9620f70186a0da4e3853e99f02b7602d97027ceca4
53908a9620f70186a0da4e40,bellcores adaptx harness system for managing information on internet and intranets,amit p sheth,vldb 96 proceedings of the 22th international conference on very large data bases,1996,b,53e9be43b7602d9704b01698,bellcores adaptx harness system for managing information on internet and intranets,amit p sheth,vldb,1996,b,1.0,53908a9620f70186a0da4e4053e9be43b7602d9704b01698
53908a9620f70186a0da4e3b,analysis of ndimensional quadtrees using the hausdorff fractal dimension,"christos faloutsos, volker gaede",vldb 96 proceedings of the 22th international conference on very large data bases,1996,a,53e9b2d2b7602d9703d7fdf2,analysis of ndimensional quadtrees using the hausdorff fractal dimension,"christos faloutsos, volker gaede",vldb,1996,a,1.0,53908a9620f70186a0da4e3b53e9b2d2b7602d9703d7fdf2
53908a9620f70186a0da4e3c,implementation and analysis of a parallel collection query language,dan suciu,vldb 96 proceedings of the 22th international conference on very large data bases,1996,i,53e9a089b7602d970296fc90,implementation and analysis of a parallel collection query language,dan suciu,vldb,1996,i,1.0,53908a9620f70186a0da4e3c53e9a089b7602d970296fc90
53908a9620f70186a0da4e33,incremental maintenance of externally materialized views,"martin staudt, matthias jarke",vldb 96 proceedings of the 22th international conference on very large data bases,1996,i,53e9bac1b7602d97046eef2b,incremental maintenance of externally materialized views,"martin staudt, matthias jarke",vldb,1996,i,1.0,53908a9620f70186a0da4e3353e9bac1b7602d97046eef2b
53908a9620f70186a0da4e47,how system 11 sql server became fast,t k rengarajan,vldb 96 proceedings of the 22th international conference on very large data bases,1996,h,53e99d21b7602d97025d923d,how system 11 sql server became fast,t k rengarajan,vldb,1996,h,1.0,53908a9620f70186a0da4e4753e99d21b7602d97025d923d
53908a9620f70186a0da4e44,zoo a desktop experiment management environment,"yannis e ioannidis, miron livny, s gupta, nagavamsi ponnekanti",vldb 96 proceedings of the 22th international conference on very large data bases,1996,z,53e9a58cb7602d9702eb6a96,zoo  a desktop experiment management environment,"yannis e ioannidis, miron livny, shivani gupta, nagavamsi ponnekanti",vldb,1996,z,1.0,53908a9620f70186a0da4e4453e9a58cb7602d9702eb6a96
53908a9620f70186a0da4e43,constructing efficient decision trees by using optimized numeric association rules,"takeshi fukuda, yasuhiko morimoto, shinichi morishita, takeshi tokuyama",vldb 96 proceedings of the 22th international conference on very large data bases,1996,c,53e9b5b6b7602d97040fa1e4,constructing efficient decision trees by using optimized numeric association rules,"takeshi fukuda, yasuhiko morimoto, shinichi morishita, takeshi tokuyama",vldb,1996,c,1.0,53908a9620f70186a0da4e4353e9b5b6b7602d97040fa1e4
53908a9620f70186a0da4e46,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane, hamid pirahesh, nelson mendonça mattos",vldb 96 proceedings of the 22th international conference on very large data bases,1996,i,53e9a73cb7602d970307356c,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane, hamid pirahesh, nelson mendonça mattos",vldb,1996,i,1.0,53908a9620f70186a0da4e4653e9a73cb7602d970307356c
53908a9620f70186a0da4e42,storage estimation for multidimensional aggregates in the presence of hierarchies,"amit shukla, prasad deshpande, jeffrey f naughton, karthikeyan ramasamy",vldb 96 proceedings of the 22th international conference on very large data bases,1996,s,53e9ac8fb7602d9703665d27,storage estimation for multidimensional aggregates in the presence of hierarchies,"amit shukla, prasad deshpande, jeffrey f naughton, karthikeyan ramasamy",vldb,1996,s,1.0,53908a9620f70186a0da4e4253e9ac8fb7602d9703665d27
53908a9620f70186a0da4e49,intratransaction parallelism in the mapping of an object model to a relational multiprocessor system,"michael rys, moira c norrie, hansjörg schek",vldb 96 proceedings of the 22th international conference on very large data bases,1996,i,53e9b775b7602d970431a797,intratransaction parallelism in the mapping of an object model to a relational multiprocessor system,"michael rys, moira c norrie, hansjörg schek",vldb,1996,i,1.0,53908a9620f70186a0da4e4953e9b775b7602d970431a797
53908a9620f70186a0da4e3e,schemasql  a language for interoperability in relational multidatabase systems,"laks v s lakshmanan, fereidoon sadri, iyer n subramanian",vldb 96 proceedings of the 22th international conference on very large data bases,1996,s,53e9b938b7602d9704525f2a,schemasql  a language for interoperability in relational multidatabase systems,"laks v s lakshmanan, fereidoon sadri, iyer n subramanian",vldb,1996,s,1.0,53908a9620f70186a0da4e3e53e9b938b7602d9704525f2a
53908a9620f70186a0da4e41,fast nearest neighbor search in medical image databases,"flip korn, nikolaos sidiropoulos, christos faloutsos, eliot siegel, zenon protopapas",vldb 96 proceedings of the 22th international conference on very large data bases,1996,f,53e9b716b7602d97042afc74,fast nearest neighbor search in medical image databases,"flip korn, nikolaos sidiropoulos, christos faloutsos, eliot l siegel, zenon protopapas",vldb,1996,f,1.0,53908a9620f70186a0da4e4153e9b716b7602d97042afc74
53908a9620f70186a0da4e3f,sprint a scalable parallel classifier for data mining,"john c shafer, rakesh agrawal, manish mehta",vldb 96 proceedings of the 22th international conference on very large data bases,1996,s,53e9a2acb7602d9702bb4ec0,sprint a scalable parallel classifier for data mining,"john c shafer, rakesh agrawal, manish mehta 0002",vldb,1996,s,1.0,53908a9620f70186a0da4e3f53e9a2acb7602d9702bb4ec0
53908a9620f70186a0da4e29,querying heterogeneous information sources using source descriptions,"alon y levy, anand rajaraman, joann j ordille",vldb 96 proceedings of the 22th international conference on very large data bases,1996,q,53e999cab7602d970220f707,querying heterogeneous information sources using source descriptions,"alon y levy, anand rajaraman, joann j ordille",vldb,1996,q,1.0,53908a9620f70186a0da4e2953e999cab7602d970220f707
53908a9620f70186a0da4e3d,tribeca a stream database manager for network traffic analysis,mark sullivan,vldb 96 proceedings of the 22th international conference on very large data bases,1996,t,53e9a8ccb7602d970321a81d,tribeca a stream database manager for network traffic analysis,mark sullivan,vldb,1996,t,1.0,53908a9620f70186a0da4e3d53e9a8ccb7602d970321a81d
53908a9620f70186a0da4d84,mining generalized association rules,"ramakrishnan srikant, rakesh agrawal",vldb 95 proceedings of the 21th international conference on very large data bases,1995,m,53e99a62b7602d97022cf246,mining generalized association rules,"ramakrishnan srikant, rakesh agrawal",vldb,1995,m,1.0,53908a9620f70186a0da4d8453e99a62b7602d97022cf246
53908a9620f70186a0da4da0,obtaining complete answers from incomplete databases,alon y levy,vldb 96 proceedings of the 22th international conference on very large data bases,1996,o,53e9b326b7602d9703df7c74,obtaining complete answers from incomplete databases,alon y levy,vldb,1996,o,1.0,53908a9620f70186a0da4da053e9b326b7602d9703df7c74
53908a9620f70186a0da4d97,disseminating updates on broadcast disks,"swarup acharya, michael j franklin, stanley b zdonik",vldb 96 proceedings of the 22th international conference on very large data bases,1996,d,53e9abc9b7602d970357f9b1,disseminating updates on broadcast disks,"swarup acharya, michael j franklin, stanley b zdonik",vldb,1996,d,1.0,53908a9620f70186a0da4d9753e9abc9b7602d970357f9b1
53908a9620f70186a0da4d94,effective  efficient document ranking without using a large lexicon,yasushi ogawa,vldb 96 proceedings of the 22th international conference on very large data bases,1996,e,53e9a415b7602d9702d31f3f,effective  efficient document ranking without using a large lexicon,yasushi ogawa,vldb,1996,e,1.0,53908a9620f70186a0da4d9453e9a415b7602d9702d31f3f
53908a9620f70186a0da4da2,scalablity and availability in oracle7 73,dieter gawlick,vldb 96 proceedings of the 22th international conference on very large data bases,1996,s,53e99bcdb7602d9702479cdc,scalablity and availability in oracle7 73,dieter gawlick,vldb,1996,s,1.0,53908a9620f70186a0da4da253e99bcdb7602d9702479cdc
53908a9620f70186a0da4d7a,generalizing gloss to vectorspace databases and broker hierarchies,"luis gravano, hector garciamolina",vldb 95 proceedings of the 21th international conference on very large data bases,1995,g,53e99ea7b7602d97027701a1,generalizing gloss to vectorspace databases and broker hierarchies,"luis gravano, hector garciamolina",vldb,1995,g,1.0,53908a9620f70186a0da4d7a53e99ea7b7602d97027701a1
53908a9620f70186a0da4d95,estimation of queryresult distribution and its application in paralleljoin load balancing,"viswanath poosala, yannis e ioannidis",vldb 96 proceedings of the 22th international conference on very large data bases,1996,e,53e9adcdb7602d97037d2bce,estimation of queryresult distribution and its application in paralleljoin load balancing,"viswanath poosala, yannis e ioannidis",vldb,1996,e,1.0,53908a9620f70186a0da4d9553e9adcdb7602d97037d2bce
53908a9620f70186a0da4d9a,information retrieval from an incomplete data cube,curtis e dyreson,vldb 96 proceedings of the 22th international conference on very large data bases,1996,i,53e9a8e3b7602d9703234135,information retrieval from an incomplete data cube,curtis e dyreson,vldb,1996,i,1.0,53908a9620f70186a0da4d9a53e9a8e3b7602d9703234135
53908a9620f70186a0da4ecb,dwms data warehouse management system,narendra mohan,vldb 96 proceedings of the 22th international conference on very large data bases,1996,d,53e9ab78b7602d970351c2bb,dwms data warehouse management system,narendra mohan,vldb,1996,d,1.0,53908a9620f70186a0da4ecb53e9ab78b7602d970351c2bb
53908a9620f70186a0da4ec8,querying multiple features of groups in relational databases,"damianos chatziantoniou, kenneth a ross",vldb 96 proceedings of the 22th international conference on very large data bases,1996,q,53e9a8ffb7602d9703251ecc,querying multiple features of groups in relational databases,"damianos chatziantoniou, kenneth a ross",vldb,1996,q,1.0,53908a9620f70186a0da4ec853e9a8ffb7602d9703251ecc
53908a9620f70186a0da4ec8,querying multiple features of groups in relational databases,"damianos chatziantoniou, kenneth a ross",vldb 96 proceedings of the 22th international conference on very large data bases,1996,q,53e9b3c7b7602d9703eb1c5b,review  querying multiple features of groups in relational databases,divesh srivastava,acm sigmod digital review,2000,r,0.8888888888888888,53908a9620f70186a0da4ec853e9b3c7b7602d9703eb1c5b
53908a9620f70186a0da4ec9,query decomposition and view maintenance for query languages for unstructured data,dan suciu,vldb 96 proceedings of the 22th international conference on very large data bases,1996,q,53e9ac70b7602d9703640f3d,query decomposition and view maintenance for query languages for unstructured data,dan suciu,vldb,1996,q,1.0,53908a9620f70186a0da4ec953e9ac70b7602d9703640f3d
