paper ID_df1,paper title_df1,author names_df1,publication venue_df1,year of publication_df1,index_df1,paper ID_df2,paper title_df2,author names_df2,publication venue_df2,year of publication_df2,index_df2,similarity_score
53908b4920f70186a0dbabe2,analysis of locking behavior in three real database systems,"vigyan singhal, alan jay smith",the vldb journal  the international journal on very large data bases,1997,2612,53e9abdab7602d97035936f4,analysis of locking behavior in three real database systems,"vigyan singhal, alan jay smith",vldb j,1997,4168,1.0
53908b4920f70186a0dbacb7,an asymptotically optimal multiversion btree,"bruno becker, stephan gschwind, thomas ohler, bernhard seeger, peter widmayer",the vldb journal  the international journal on very large data bases,1996,2613,53e9a297b7602d9702b9cf03,an asymptotically optimal multiversion btree,"bruno becker, stephan gschwind, thomas ohler, bernhard seeger, peter widmayer",vldb j,1996,4036,1.0
53908b4920f70186a0dbac8c,the design and implementation of k a highlevel knowledgebase programming language of osamkbms,"yuhming shyy, javier arroyo, stanley yw su, herman lam",the vldb journal  the international journal on very large data bases,1996,2614,53e9a19bb7602d9702a8efe4,the design and implementation of k a highlevel knowledgebase programming language of osamkbms,"yuhming shyy, javier arroyo, stanley y w su, herman lam",vldb j,1996,4935,0.971153846153846
53908b4920f70186a0dbac8e,index nesting  an efficient approach to indexing in objectoriented databases,"beng chin ooi, jiawei han, hongjun lu, kian lee tan",the vldb journal  the international journal on very large data bases,1996,2615,53e9b5ceb7602d9704119167,index nesting  an efficient approach to indexing in objectoriented databases,"beng chin ooi, jiawei han, hongjun lu, kianlee tan",vldb j,1996,4073,0.9808510638297872
53908b4920f70186a0dbac8d,access path support for referential integrity in sql2,"theo h228rder, joachim reinert",the vldb journal  the international journal on very large data bases,1996,2616,53e9b81cb7602d97043cfb4d,access path support for referential integrity in sql2,"theo härder, joachim reinert",vldb j,1996,4627,0.9272727272727272
53908b4920f70186a0dbac66,priority assignment in realtime active databases,"rajendran m sivasankaran, john a stankovic, don towsley, bhaskar purimetla, krithi ramamritham",the vldb journal  the international journal on very large data bases,1996,2617,53e99ea0b7602d970276a6fa,priority assignment in realtime active databases,"rajendran m sivasankaran, john a stankovic, donald f towsley, bhaskar purimetla, krithi ramamritham",vldb j,1996,4203,0.9761363636363636
53908b4920f70186a0dbb07e,indexing of nowrelative spatiobitemporal data,"simonas 352altenis, christian s jensen",the vldb journal  the international journal on very large data bases,2002,2618,53e9a84eb7602d9703197254,indexing of nowrelative spatiobitemporal data,"simonas saltenis, christian s jensen",vldb j,2002,4185,0.9461538461538461
53908b4920f70186a0dbb082,an authorization system for digital libraries,"e ferrari, nr adam, v atluri, e bertino, u capuozzo",the vldb journal  the international journal on very large data bases,2002,2619,53e9a2bab7602d9702bc3434,an authorization system for digital libraries,"elena ferrari, nabil r adam, vijayalakshmi atluri, elisa bertino, ugo capuozzo",vldb j,2002,4068,0.8539473684210526
53908b4920f70186a0dbb081,locating and accessing data repositories with websemantics,"george a mihaila, louiqa raschid, anthony tomasic",the vldb journal  the international journal on very large data bases,2002,2620,53e9ad9eb7602d970379a5e1,locating and accessing data repositories with websemantics,"george a mihaila, louiqa raschid, anthony tomasic",vldb j,2002,4046,1.0
53908b4920f70186a0dbb083,query processing techniques for arrays,"arunprasad p marathe, kenneth salem",the vldb journal  the international journal on very large data bases,2002,2621,53e9ad04b7602d97036e13e5,query processing techniques for arrays,"arunprasad p marathe, kenneth salem",vldb j,2002,4058,1.0
53908b4920f70186a0dbb080,searching in metric spaces by spatial approximation,gonzalo navarro,the vldb journal  the international journal on very large data bases,2002,2624,53e9be72b7602d9704b3495b,searching in metric spaces by spatial approximation,gonzalo navarro,vldb j,2002,4910,1.0
53908b4920f70186a0dbb09f,guest editorial,"fabio casati, mingchien shan, dimitrios georgakopoulos",the vldb journal  the international journal on very large data bases,2001,2625,53e99796b7602d9701f5cf1c,guest editorial,malcolm p atkinson,vldb j,2000,4043,0.7042857142857143
53908b4920f70186a0dbb09f,guest editorial,"fabio casati, mingchien shan, dimitrios georgakopoulos",the vldb journal  the international journal on very large data bases,2001,2625,53e99796b7602d9701f5cf1b,guest editorial,"vijay atluri, anupam joshi, yelena yesha",vldb j,2003,4055,0.7034482758620689
53908b4920f70186a0dbb09f,guest editorial,"fabio casati, mingchien shan, dimitrios georgakopoulos",the vldb journal  the international journal on very large data bases,2001,2625,53e99796b7602d9701f5cf1d,guest editorial,"philip a bernstein, yannis e ioannidis, raghu ramakrishnan",vldb j,2003,4060,0.7029126213592233
53908b4920f70186a0dbb09f,guest editorial,"fabio casati, mingchien shan, dimitrios georgakopoulos",the vldb journal  the international journal on very large data bases,2001,2625,53e99796b7602d9701f5cf1f,guest editorial,"amr el abbadi, gunter schlageter, kyuyoung whang",vldb j,2001,4153,0.7097826086956521
53908b4920f70186a0dbb09f,guest editorial,"fabio casati, mingchien shan, dimitrios georgakopoulos",the vldb journal  the international journal on very large data bases,2001,2625,53e99a1ab7602d970226c216,eservices  guest editorial,"fabio casati, mingchien shan, dimitrios georgakopoulos",vldb j,2001,4924,0.7666666666666666
53908b4920f70186a0dbb09b,spatial indexing of highdimensional data based on relative approximation,"yasushi sakurai, masatoshi yoshikawa, shunsuke uemura, haruhiko kojima",the vldb journal  the international journal on very large data bases,2002,2626,53e99c3db7602d97024ede38,spatial indexing of highdimensional data based on relative approximation,"yasushi sakurai, masatoshi yoshikawa, shunsuke uemura, haruhiko kojima",vldb j,2002,4195,1.0
53908b4920f70186a0dbb0a1,integrating and customizing heterogeneous ecommerce applications,"anat eyal, tova milo",the vldb journal  the international journal on very large data bases,2001,2628,53e9a2b9b7602d9702bc02dc,integrating and customizing heterogeneous ecommerce applications,"anat eyal, tova milo",vldb j,2001,4178,1.0
5590cef80cf2ce4b6f3a00a3,guest editorial,"amr el abbadi, gunter schlageter, kyuyoung whang",the vldb journal  the international journal on very large data bases,2001,2629,53e99796b7602d9701f5cf1c,guest editorial,malcolm p atkinson,vldb j,2000,4043,0.7049180327868853
5590cef80cf2ce4b6f3a00a3,guest editorial,"amr el abbadi, gunter schlageter, kyuyoung whang",the vldb journal  the international journal on very large data bases,2001,2629,53e99796b7602d9701f5cf1b,guest editorial,"vijay atluri, anupam joshi, yelena yesha",vldb j,2003,4055,0.7038461538461538
5590cef80cf2ce4b6f3a00a3,guest editorial,"amr el abbadi, gunter schlageter, kyuyoung whang",the vldb journal  the international journal on very large data bases,2001,2629,53e99796b7602d9701f5cf1d,guest editorial,"philip a bernstein, yannis e ioannidis, raghu ramakrishnan",vldb j,2003,4060,0.7064516129032258
5590cef80cf2ce4b6f3a00a3,guest editorial,"amr el abbadi, gunter schlageter, kyuyoung whang",the vldb journal  the international journal on very large data bases,2001,2629,53e99796b7602d9701f5cf1f,guest editorial,"amr el abbadi, gunter schlageter, kyuyoung whang",vldb j,2001,4153,1.0
53908b4920f70186a0dbb0a0,designing wrapper components for eservices in integrating heterogeneous systems,"massimo mecella, barbara pernici",the vldb journal  the international journal on very large data bases,2001,2630,53e9b693b7602d9704203824,designing wrapper components for eservices in integrating heterogeneous systems,"massimo mecella, barbara pernici",vldb j,2001,4186,1.0
53908b4920f70186a0dbb0a5,xmlenabled workflow management for eservices across heterogeneous platforms,"german shegalov, michael gillmann, gerhard weikum",the vldb journal  the international journal on very large data bases,2001,2632,53e9aa09b7602d970337634a,xmlenabled workflow management for eservices across heterogeneous platforms,"german shegalov, michael gillmann, gerhard weikum",vldb j,2001,4037,1.0
53908b4920f70186a0dbb09e,a template model for multidimensional intertransactional association rules,"ling feng, jeffrey xu yu, hongjun lu, jiawei han",the vldb journal  the international journal on very large data bases,2002,2633,53e9a6edb7602d9703026291,a template model for multidimensional intertransactional association rules,"ling feng, jeffrey xu yu, hongjun lu, jiawei han",vldb j,2002,3898,1.0
53908b4920f70186a0dbb0a7,picodbms scaling down database techniques for the smartcard,"philippe pucheral, luc bouganim, patrick valduriez, christophe bobineau",the vldb journal  the international journal on very large data bases,2001,2634,53e9abdab7602d9703592e01,picodmbs scaling down database techniques for the smartcard,"christophe bobineau, luc bouganim, philippe pucheral, patrick valduriez",vldb,2000,3393,0.8444444444444443
53908b4920f70186a0dbb0a6,an architecture to support scalable online personalization on the web,"anindya datta, kaushik dutta, debra vandermeer, krithi ramamritham, shamkant b navathe",the vldb journal  the international journal on very large data bases,2001,2635,53e99f5cb7602d970282fbfe,an architecture to support scalable online personalization on the web,"anindya datta, kaushik dutta, debra e vandermeer, krithi ramamritham, shamkant b navathe",vldb j,2001,4930,0.9922077922077921
53908b4920f70186a0dbb0a4,an internetbased negotiation server for ecommerce,"stanley yw su, chunbo huang, joachim hammer, yihua huang, haifei li, liu wang, youzhong liu, charnyote pluempitiwiriyawej, minsoo lee, herman lam",the vldb journal  the international journal on very large data bases,2001,2636,53e9b213b7602d9703ca9149,an internetbased negotiation server for ecommerce,"stanley y w su, chunbo huang, joachim hammer, yihua huang, haifei li, liu wang, youzhong liu, charnyote pluempitiwiriyawej, minsoo lee, herman lam",vldb j,2001,4084,0.9892857142857142
53908b4920f70186a0dbb0a3,objectglobe ubiquitous query processing on the internet,"r braumandl, m keidl, a kemper, d kossmann, a kreutz, s seltzsam, k stocker",the vldb journal  the international journal on very large data bases,2001,2637,53e9b86db7602d970443664e,objectglobe ubiquitous query processing on the internet,"reinhard braumandl, markus keidl, alfons kemper, donald kossmann, alexander kreutz, stefan seltzsam, konrad stocker",vldb j,2001,4193,0.856
53908b4920f70186a0dbb07f,efficient retrieval of similar shapes,"davood rafiei, alberto o mendelzon",the vldb journal  the international journal on very large data bases,2002,2638,53e9a863b7602d97031aec29,efficient retrieval of similar shapes,"davood rafiei, alberto o mendelzon",vldb j,2002,4085,1.0
53908b4920f70186a0dbb0a9,approximate query mapping accounting for translation closeness,"kevin chenchuan chang, h233ctor garc237amolina",the vldb journal  the international journal on very large data bases,2001,2639,53e9b360b7602d9703e3e098,approximate query mapping accounting for translation closeness,"kevin chenchuan chang, hector garciamolina",vldb j,2001,4070,0.9039999999999999
53908b4920f70186a0dbb0b0,global transaction support for workflow management systems from formal specification to practical implementation,"paul grefen, jochem vonk, peter apers",the vldb journal  the international journal on very large data bases,2001,2641,53e9a4ddb7602d9702e00ade,global transaction support for workflow management systems from formal specification to practical implementation,"paul w p j grefen, jochem vonk, peter m g apers",vldb j,2001,4146,0.95
