paper ID_df1,paper title_df1,author names_df1,publication venue_df1,year of publication_df1,index_df1,key,paper ID_df2,paper title_df2,author names_df2,publication venue_df2,year of publication_df2,index_df2,common_authors,num_authors_df1,num_authors_df2,similarity_score,ID
53908a9620f70186a0da4e2f,supporting periodic authorizations and temporal reasoning in database access control,"elisa bertino, claudio bettini, elena ferrari, pierangela samarati",vldb 96 proceedings of the 22th international conference on very large data bases,1996,2347,1,53e9bb1cb7602d9704756dee,supporting periodic authorizations and temporal reasoning in database access control,"elisa bertino, claudio bettini, elena ferrari, pierangela samarati",vldb,1996,4254,"{'elisa bertino', 'claudio bettini', 'pierangela samarati', 'elena ferrari'}",4,4,1.0,53908a9620f70186a0da4e2f53e9bb1cb7602d9704756deesupporting periodic authorizations and temporal reasoning in database access controlsupporting periodic authorizations and temporal reasoning in database access control
53908a9620f70186a0da4e26,filter trees for managing spatial data over a range of size granularities,"kenneth c sevcik, nick koudas",vldb 96 proceedings of the 22th international conference on very large data bases,1996,2348,1,53e99f94b7602d970286b4a3,filter trees for managing spatial data over a range of size granularities,"kenneth c sevcik, nick koudas",vldb,1996,4300,"{'nick koudas', 'kenneth c sevcik'}",2,2,1.0,53908a9620f70186a0da4e2653e99f94b7602d970286b4a3filter trees for managing spatial data over a range of size granularitiesfilter trees for managing spatial data over a range of size granularities
53908a9620f70186a0da4e31,efficient snapshot differential algorithms for data warehousing,"wilburt labio, hector garciamolina",vldb 96 proceedings of the 22th international conference on very large data bases,1996,2350,1,53e9b6bfb7602d970424472d,efficient snapshot differential algorithms for data warehousing,"wilburt labio, hector garciamolina",vldb,1996,3342,"{'wilburt labio', 'hector garciamolina'}",2,2,1.0,53908a9620f70186a0da4e3153e9b6bfb7602d970424472defficient snapshot differential algorithms for data warehousingefficient snapshot differential algorithms for data warehousing
53908a9620f70186a0da4e34,query processing techniques for multiversion access methods,"jochen van den bercken, bernhard seeger",vldb 96 proceedings of the 22th international conference on very large data bases,1996,2351,1,53e9b27bb7602d9703d23bde,query processing techniques for multiversion access methods,"jochen van den bercken, bernhard seeger",vldb,1996,3967,"{'jochen van den bercken', 'bernhard seeger'}",2,2,1.0,53908a9620f70186a0da4e3453e9b27bb7602d9703d23bdequery processing techniques for multiversion access methodsquery processing techniques for multiversion access methods
53908a9620f70186a0da4e3a,the structured information manager a database system for sgml documents,ron sacksdavis,vldb 96 proceedings of the 22th international conference on very large data bases,1996,2352,1,53e9a3edb7602d9702d06168,the structured information manager a database system for sgml documents,ron sacksdavis,vldb,1996,4689,{'ron sacksdavis'},1,1,1.0,53908a9620f70186a0da4e3a53e9a3edb7602d9702d06168the structured information manager a database system for sgml documentsthe structured information manager a database system for sgml documents
53908a9620f70186a0da4e38,costbased selection of path expression processing algorithms in objectoriented databases,"georges gardarin, jeanrobert gruser, zhaohui tang",vldb 96 proceedings of the 22th international conference on very large data bases,1996,2354,1,53e99f02b7602d97027ceca4,costbased selection of path expression processing algorithms in objectoriented databases,"georges gardarin, jeanrobert gruser, zhaohui tang",vldb,1996,3793,"{'jeanrobert gruser', 'georges gardarin', 'zhaohui tang'}",3,3,1.0,53908a9620f70186a0da4e3853e99f02b7602d97027ceca4costbased selection of path expression processing algorithms in objectoriented databasescostbased selection of path expression processing algorithms in objectoriented databases
53908a9620f70186a0da4e40,bellcores adaptx harness system for managing information on internet and intranets,amit p sheth,vldb 96 proceedings of the 22th international conference on very large data bases,1996,2355,1,53e9be43b7602d9704b01698,bellcores adaptx harness system for managing information on internet and intranets,amit p sheth,vldb,1996,3970,{'amit p sheth'},1,1,1.0,53908a9620f70186a0da4e4053e9be43b7602d9704b01698bellcores adaptx harness system for managing information on internet and intranetsbellcores adaptx harness system for managing information on internet and intranets
53908a9620f70186a0da4e3b,analysis of ndimensional quadtrees using the hausdorff fractal dimension,"christos faloutsos, volker gaede",vldb 96 proceedings of the 22th international conference on very large data bases,1996,2357,1,53e9b2d2b7602d9703d7fdf2,analysis of ndimensional quadtrees using the hausdorff fractal dimension,"christos faloutsos, volker gaede",vldb,1996,3894,"{'volker gaede', 'christos faloutsos'}",2,2,1.0,53908a9620f70186a0da4e3b53e9b2d2b7602d9703d7fdf2analysis of ndimensional quadtrees using the hausdorff fractal dimensionanalysis of ndimensional quadtrees using the hausdorff fractal dimension
53908a9620f70186a0da4e3c,implementation and analysis of a parallel collection query language,dan suciu,vldb 96 proceedings of the 22th international conference on very large data bases,1996,2358,1,53e9a089b7602d970296fc90,implementation and analysis of a parallel collection query language,dan suciu,vldb,1996,3387,{'dan suciu'},1,1,1.0,53908a9620f70186a0da4e3c53e9a089b7602d970296fc90implementation and analysis of a parallel collection query languageimplementation and analysis of a parallel collection query language
53908a9620f70186a0da4e33,incremental maintenance of externally materialized views,"martin staudt, matthias jarke",vldb 96 proceedings of the 22th international conference on very large data bases,1996,2359,1,53e9bac1b7602d97046eef2b,incremental maintenance of externally materialized views,"martin staudt, matthias jarke",vldb,1996,4414,"{'martin staudt', 'matthias jarke'}",2,2,1.0,53908a9620f70186a0da4e3353e9bac1b7602d97046eef2bincremental maintenance of externally materialized viewsincremental maintenance of externally materialized views
53908a9620f70186a0da4e47,how system 11 sql server became fast,t k rengarajan,vldb 96 proceedings of the 22th international conference on very large data bases,1996,2360,1,53e99d21b7602d97025d923d,how system 11 sql server became fast,t k rengarajan,vldb,1996,4734,{'t k rengarajan'},1,1,1.0,53908a9620f70186a0da4e4753e99d21b7602d97025d923dhow system 11 sql server became fasthow system 11 sql server became fast
53908a9620f70186a0da4e44,zoo a desktop experiment management environment,"yannis e ioannidis, miron livny, s gupta, nagavamsi ponnekanti",vldb 96 proceedings of the 22th international conference on very large data bases,1996,2362,1,53e9a58cb7602d9702eb6a96,zoo  a desktop experiment management environment,"yannis e ioannidis, miron livny, shivani gupta, nagavamsi ponnekanti",vldb,1996,3693,"{'yannis e ioannidis', 'miron livny', 'nagavamsi ponnekanti'}",4,4,0.9624999999999999,53908a9620f70186a0da4e4453e9a58cb7602d9702eb6a96zoo a desktop experiment management environmentzoo  a desktop experiment management environment
53908a9620f70186a0da4e43,constructing efficient decision trees by using optimized numeric association rules,"takeshi fukuda, yasuhiko morimoto, shinichi morishita, takeshi tokuyama",vldb 96 proceedings of the 22th international conference on very large data bases,1996,2363,1,53e9b5b6b7602d97040fa1e4,constructing efficient decision trees by using optimized numeric association rules,"takeshi fukuda, yasuhiko morimoto, shinichi morishita, takeshi tokuyama",vldb,1996,3073,"{'takeshi fukuda', 'shinichi morishita', 'yasuhiko morimoto', 'takeshi tokuyama'}",4,4,1.0,53908a9620f70186a0da4e4353e9b5b6b7602d97040fa1e4constructing efficient decision trees by using optimized numeric association rulesconstructing efficient decision trees by using optimized numeric association rules
53908a9620f70186a0da4e46,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane, hamid pirahesh, nelson mendonça mattos",vldb 96 proceedings of the 22th international conference on very large data bases,1996,2364,1,53e9a73cb7602d970307356c,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane, hamid pirahesh, nelson mendonça mattos",vldb,1996,3695,"{'roberta cochrane', 'hamid pirahesh', 'nelson mendonça mattos'}",3,3,1.0,53908a9620f70186a0da4e4653e9a73cb7602d970307356cintegrating triggers and declarative constraints in sql database sytemsintegrating triggers and declarative constraints in sql database sytems
53908a9620f70186a0da4e42,storage estimation for multidimensional aggregates in the presence of hierarchies,"amit shukla, prasad deshpande, jeffrey f naughton, karthikeyan ramasamy",vldb 96 proceedings of the 22th international conference on very large data bases,1996,2365,1,53e9ac8fb7602d9703665d27,storage estimation for multidimensional aggregates in the presence of hierarchies,"amit shukla, prasad deshpande, jeffrey f naughton, karthikeyan ramasamy",vldb,1996,3704,"{'jeffrey f naughton', 'amit shukla', 'karthikeyan ramasamy', 'prasad deshpande'}",4,4,1.0,53908a9620f70186a0da4e4253e9ac8fb7602d9703665d27storage estimation for multidimensional aggregates in the presence of hierarchiesstorage estimation for multidimensional aggregates in the presence of hierarchies
53908a9620f70186a0da4e49,intratransaction parallelism in the mapping of an object model to a relational multiprocessor system,"michael rys, moira c norrie, hansjörg schek",vldb 96 proceedings of the 22th international conference on very large data bases,1996,2366,1,53e9b775b7602d970431a797,intratransaction parallelism in the mapping of an object model to a relational multiprocessor system,"michael rys, moira c norrie, hansjörg schek",vldb,1996,4247,"{'hansjörg schek', 'moira c norrie', 'michael rys'}",3,3,1.0,53908a9620f70186a0da4e4953e9b775b7602d970431a797intratransaction parallelism in the mapping of an object model to a relational multiprocessor systemintratransaction parallelism in the mapping of an object model to a relational multiprocessor system
53908a9620f70186a0da4e3e,schemasql  a language for interoperability in relational multidatabase systems,"laks v s lakshmanan, fereidoon sadri, iyer n subramanian",vldb 96 proceedings of the 22th international conference on very large data bases,1996,2367,1,53e9b938b7602d9704525f2a,schemasql  a language for interoperability in relational multidatabase systems,"laks v s lakshmanan, fereidoon sadri, iyer n subramanian",vldb,1996,4736,"{'iyer n subramanian', 'fereidoon sadri', 'laks v s lakshmanan'}",3,3,1.0,53908a9620f70186a0da4e3e53e9b938b7602d9704525f2aschemasql  a language for interoperability in relational multidatabase systemsschemasql  a language for interoperability in relational multidatabase systems
53908a9620f70186a0da4e41,fast nearest neighbor search in medical image databases,"flip korn, nikolaos sidiropoulos, christos faloutsos, eliot siegel, zenon protopapas",vldb 96 proceedings of the 22th international conference on very large data bases,1996,2369,1,53e9b716b7602d97042afc74,fast nearest neighbor search in medical image databases,"flip korn, nikolaos sidiropoulos, christos faloutsos, eliot l siegel, zenon protopapas",vldb,1996,4704,"{'zenon protopapas', 'nikolaos sidiropoulos', 'christos faloutsos', 'flip korn'}",5,5,0.9922077922077921,53908a9620f70186a0da4e4153e9b716b7602d97042afc74fast nearest neighbor search in medical image databasesfast nearest neighbor search in medical image databases
53908a9620f70186a0da4e3f,sprint a scalable parallel classifier for data mining,"john c shafer, rakesh agrawal, manish mehta",vldb 96 proceedings of the 22th international conference on very large data bases,1996,2370,1,53e9a2acb7602d9702bb4ec0,sprint a scalable parallel classifier for data mining,"john c shafer, rakesh agrawal, manish mehta 0002",vldb,1996,3691,"{'rakesh agrawal', 'john c shafer'}",3,3,0.9666666666666666,53908a9620f70186a0da4e3f53e9a2acb7602d9702bb4ec0sprint a scalable parallel classifier for data miningsprint a scalable parallel classifier for data mining
53908a9620f70186a0da4e29,querying heterogeneous information sources using source descriptions,"alon y levy, anand rajaraman, joann j ordille",vldb 96 proceedings of the 22th international conference on very large data bases,1996,2371,1,53e999cab7602d970220f707,querying heterogeneous information sources using source descriptions,"alon y levy, anand rajaraman, joann j ordille",vldb,1996,4882,"{'joann j ordille', 'alon y levy', 'anand rajaraman'}",3,3,1.0,53908a9620f70186a0da4e2953e999cab7602d970220f707querying heterogeneous information sources using source descriptionsquerying heterogeneous information sources using source descriptions
53908a9620f70186a0da4e3d,tribeca a stream database manager for network traffic analysis,mark sullivan,vldb 96 proceedings of the 22th international conference on very large data bases,1996,2372,1,53e9a8ccb7602d970321a81d,tribeca a stream database manager for network traffic analysis,mark sullivan,vldb,1996,3870,{'mark sullivan'},1,1,1.0,53908a9620f70186a0da4e3d53e9a8ccb7602d970321a81dtribeca a stream database manager for network traffic analysistribeca a stream database manager for network traffic analysis
