paper ID_df1,paper title_df1,author names_df1,publication venue_df1,year of publication_df1,bucket_df1,paper ID_df2,paper title_df2,author names_df2,publication venue_df2,year of publication_df2,bucket_df2,similarity_score,ID
53908a9620f70186a0da487b,biodiversity informatics infrastructure an information commons for the biodiversity community,"gladys a cotter, barbara t bauldock",vldb 00 proceedings of the 26th international conference on very large data bases,2000,5,53e9aa49b7602d97033ba19f,biodiversity informatics infrastructure an information commons for the biodiversity community,"gladys a cotter, barbara t bauldock",vldb,2000,5,1.0,53908a9620f70186a0da487b53e9aa49b7602d97033ba19f
53908a9620f70186a0da4876,what happens during a join dissecting cpu and memory optimization effects,"stefan manegold, peter a boncz, martin l kersten",vldb 00 proceedings of the 26th international conference on very large data bases,2000,5,53e9b822b7602d97043db8e9,what happens during a join dissecting cpu and memory optimization effects,"stefan manegold, peter a boncz, martin l kersten",vldb,2000,5,1.0,53908a9620f70186a0da487653e9b822b7602d97043db8e9
53908a9620f70186a0da487e,demonstration enabling scalable online personalization on the web,"kaushik dutta, anindya datta, debra e vandermeer, krithi ramamritham, helen m thomas",vldb 00 proceedings of the 26th international conference on very large data bases,2000,5,53e9b5a8b7602d97040f07ca,demonstration enabling scalable online personalization on the web,"kaushik dutta, anindya datta, debra e vandermeer, krithi ramamritham, helen m thomas",vldb,2000,5,1.0,53908a9620f70186a0da487e53e9b5a8b7602d97040f07ca
53908a9620f70186a0da4875,"set containment joins the good, the bad and the ugly","karthikeyan ramasamy, jignesh m patel, jeffrey f naughton, raghav kaushik",vldb 00 proceedings of the 26th international conference on very large data bases,2000,5,53e99e5bb7602d97027206c5,"set containment joins the good, the bad and the ugly","karthikeyan ramasamy, jignesh m patel, jeffrey f naughton, raghav kaushik",vldb,2000,5,1.0,53908a9620f70186a0da487553e99e5bb7602d97027206c5
53908a9620f70186a0da4871,manipulating interpolated data is easier than you thought,"stéphane grumbach, philippe rigaux, luc segoufin",vldb 00 proceedings of the 26th international conference on very large data bases,2000,5,53e9a301b7602d9702c0ac1d,manipulating interpolated data is easier than you thought,"stéphane grumbach, philippe rigaux, luc segoufin",vldb,2000,5,1.0,53908a9620f70186a0da487153e9a301b7602d9702c0ac1d
53908a9620f70186a0da487c,hypothetical queries in an olap environment,"andrey balmin, thanos papadimitriou, yannis papakonstantinou",vldb 00 proceedings of the 26th international conference on very large data bases,2000,5,53e9ac8fb7602d9703666e4e,hypothetical queries in an olap environment,"andrey balmin, thanos papadimitriou, yannis papakonstantinou",vldb,2000,5,1.0,53908a9620f70186a0da487c53e9ac8fb7602d9703666e4e
53908a9620f70186a0da4877,dynamic maintenance of waveletbased histograms,"yossi matias, jeffrey scott vitter, min wang",vldb 00 proceedings of the 26th international conference on very large data bases,2000,5,53e9b3a4b7602d9703e8a09a,dynamic maintenance of waveletbased histograms,"yossi matias, jeffrey scott vitter, min wang",vldb,2000,5,1.0,53908a9620f70186a0da487753e9b3a4b7602d9703e8a09a
53908a9620f70186a0da487a,information integration the momis project demonstration,"domenico beneventano, sonia bergamaschi, silvana castano, alberto corni, r guidetti, g malvezzi, michele melchiori, maurizio vincini",vldb 00 proceedings of the 26th international conference on very large data bases,2000,5,53e9bc6eb7602d97048e8877,information integration the momis project demonstration,"domenico beneventano, sonia bergamaschi, silvana castano, alberto corni, r guidetti, g malvezzi, michele melchiori, maurizio vincini",vldb,2000,5,1.0,53908a9620f70186a0da487a53e9bc6eb7602d97048e8877
53908a9620f70186a0da4872,temporal queries in olap,"alberto o mendelzon, alejandro a vaisman",vldb 00 proceedings of the 26th international conference on very large data bases,2000,5,53e99aedb7602d97023797e6,temporal queries in olap,"alberto o mendelzon, alejandro a vaisman",vldb,2000,5,1.0,53908a9620f70186a0da487253e99aedb7602d97023797e6
53908a9620f70186a0da4879,computing geographical scopes of web resources,"junyan ding, luis gravano, narayanan shivakumar",vldb 00 proceedings of the 26th international conference on very large data bases,2000,5,53e9a6e6b7602d9703019dd0,computing geographical scopes of web resources,"junyan ding, luis gravano, narayanan shivakumar",vldb,2000,5,1.0,53908a9620f70186a0da487953e9a6e6b7602d9703019dd0
53908a9620f70186a0da487f,novel approaches in query processing for moving object trajectories,"dieter pfoser, christian s jensen, yannis theodoridis",vldb 00 proceedings of the 26th international conference on very large data bases,2000,5,53e9b607b7602d970415bd12,novel approaches in query processing for moving object trajectories,"dieter pfoser, christian s jensen, yannis theodoridis",vldb,2000,5,1.0,53908a9620f70186a0da487f53e9b607b7602d970415bd12
53908a9620f70186a0da47f1,practical applications of triggers and constraints success and lingering issues 10year award,"stefano ceri, roberta cochrane, jennifer widom",vldb 00 proceedings of the 26th international conference on very large data bases,2000,5,53e9a6aeb7602d9702fe41fc,practical applications of triggers and constraints success and lingering issues 10year award,"stefano ceri, roberta cochrane, jennifer widom",vldb,2000,5,1.0,53908a9620f70186a0da47f153e9a6aeb7602d9702fe41fc
53908a9620f70186a0da47db,focused crawling using context graphs,"michelangelo diligenti, frans coetzee, steve lawrence, c lee giles, marco gori",vldb 00 proceedings of the 26th international conference on very large data bases,2000,5,53e9a8b7b7602d9703205ca8,focused crawling using context graphs,"michelangelo diligenti, frans coetzee, steve lawrence, c lee giles, marco gori",vldb,2000,5,1.0,53908a9620f70186a0da47db53e9a8b7b7602d9703205ca8
53908a9620f70186a0da47ed,integrating the ubtree into a database system kernel,"frank ramsak, volker markl, robert fenk, martin zirkel, klaus elhardt, rudolf bayer",vldb 00 proceedings of the 26th international conference on very large data bases,2000,5,53e9b7b4b7602d970435a853,integrating the ubtree into a database system kernel,"frank ramsak, volker markl, robert fenk, martin zirkel, klaus elhardt, rudolf bayer",vldb,2000,5,1.0,53908a9620f70186a0da47ed53e9b7b4b7602d970435a853
53908a9620f70186a0da47e2,"panel future directions of database research  the vldb broadening strategy, part 1",hansjörg schek,vldb 00 proceedings of the 26th international conference on very large data bases,2000,5,53e9ba54b7602d970466d242,"panel future directions of database research  the vldb broadening strategy, part 1",hansjörg schek,vldb,2000,5,1.0,53908a9620f70186a0da47e253e9ba54b7602d970466d242
53908a9620f70186a0da47e2,"panel future directions of database research  the vldb broadening strategy, part 1",hansjörg schek,vldb 00 proceedings of the 26th international conference on very large data bases,2000,5,53e9ba54b7602d970466d248,"panel future directions of database research  the vldb broadening strategy, part 2",michael l brodie,vldb,2000,5,0.8461538461538461,53908a9620f70186a0da47e253e9ba54b7602d970466d248
53908a9620f70186a0da47d1,managing intervals efficiently in objectrelational databases,"hanspeter kriegel, marco pötke, thomas seidl",vldb 00 proceedings of the 26th international conference on very large data bases,2000,5,53e9a6a6b7602d9702fda536,managing intervals efficiently in objectrelational databases,"hanspeter kriegel, marco pötke, thomas seidl",vldb,2000,5,1.0,53908a9620f70186a0da47d153e9a6a6b7602d9702fda536
53908a9620f70186a0da47ec,work and information practices in the sciences of biodiversity,geoffrey c bowker,vldb 00 proceedings of the 26th international conference on very large data bases,2000,5,53e9a40eb7602d9702d2c1fa,work and information practices in the sciences of biodiversity,geoffrey c bowker,vldb,2000,5,1.0,53908a9620f70186a0da47ec53e9a40eb7602d9702d2c1fa
53908a9620f70186a0da47e7,linking business to deliver value a data management challenge,anand deshpande,vldb 00 proceedings of the 26th international conference on very large data bases,2000,5,53e9a1b6b7602d9702aad677,linking business to deliver value a data management challenge,anand deshpande,vldb,2000,5,1.0,53908a9620f70186a0da47e753e9a1b6b7602d9702aad677
53908a9620f70186a0da47df,evolution of groupware for business applications a database perspective on lotus dominonotes,"c mohan, ron barber, s watts, a somani, markos zaharioudakis",vldb 00 proceedings of the 26th international conference on very large data bases,2000,5,53e9b365b7602d9703e4203c,evolution of groupware for business applications a database perspective on lotus dominonotes,"c mohan, ron barber, s watts, amit somani, markos zaharioudakis",vldb,2000,5,1.0,53908a9620f70186a0da47df53e9b365b7602d9703e4203c
53908a9620f70186a0da47e6,building scalable internet applications with oracle8i server,"julie basu, josé alberto fernández, olga peschansky",vldb 00 proceedings of the 26th international conference on very large data bases,2000,5,53e9b4e4b7602d970400d1d1,building scalable internet applications with oracle8i server,"julie basu, josé alberto fernández, olga peschansky",vldb,2000,5,1.0,53908a9620f70186a0da47e653e9b4e4b7602d970400d1d1
53908a9620f70186a0da487d,icicles selftuning samples for approximate query answering,"venkatesh ganti, mongli lee, raghu ramakrishnan",vldb 00 proceedings of the 26th international conference on very large data bases,2000,5,53e9ab38b7602d97034c696d,icicles selftuning samples for approximate query answering,"venkatesh ganti, mongli lee, raghu ramakrishnan",vldb,2000,5,1.0,53908a9620f70186a0da487d53e9ab38b7602d97034c696d
53908b2a20f70186a0db909b,olap powerful and easytouse federations of olap and object databases,"junmin gu, torben bach pedersen, arie shoshani",vldb 00 proceedings of the 26th international conference on very large data bases,2000,5,53e9bc53b7602d97048cb96c,olap powerful and easytouse federations of olap and object databases,"junmin gu, torben bach pedersen, arie shoshani",vldb,2000,5,1.0,53908b2a20f70186a0db909b53e9bc53b7602d97048cb96c
53908b2a20f70186a0db974e,efficient numerical error bounding for replicated network services,"haifeng yu, amin vahdat",vldb 00 proceedings of the 26th international conference on very large data bases,2000,5,53e9b549b7602d970407d58b,efficient numerical error bounding for replicated network services,"haifeng yu, amin vahdat",vldb,2000,5,1.0,53908b2a20f70186a0db974e53e9b549b7602d970407d58b
558e10e50cf2e66758050bc2,author index,,vldb 00 proceedings of the 26th international conference on very large data bases,2000,5,53e997a6b7602d9701f7da4f,author index,,vldb,2000,5,1.0,558e10e50cf2e66758050bc253e997a6b7602d9701f7da4f
53908b2a20f70186a0db9751,picodmbs scaling down database techniques for the smartcard,"christophe bobineau, luc bouganim, philippe pucheral, patrick valduriez",vldb 00 proceedings of the 26th international conference on very large data bases,2000,5,53e9abdab7602d9703592e01,picodmbs scaling down database techniques for the smartcard,"christophe bobineau, luc bouganim, philippe pucheral, patrick valduriez",vldb,2000,5,1.0,53908b2a20f70186a0db975153e9abdab7602d9703592e01
53908b2a20f70186a0db9750,building and customizing dataintensive web sites using weave,"khaled yagoub, daniela florescu, valérie issarny, patrick valduriez",vldb 00 proceedings of the 26th international conference on very large data bases,2000,5,53e9a2b2b7602d9702bbaadb,building and customizing dataintensive web sites using weave,"khaled yagoub, daniela florescu, valérie issarny, patrick valduriez",vldb,2000,5,1.0,53908b2a20f70186a0db975053e9a2b2b7602d9702bbaadb
53908b2a20f70186a0db974f,memex a browsing assistant for collaborative archiving and mining of surf trails,"soumen chakrabarti, sandeep srivastava, mallela subramanyam, mitul tiwari",vldb 00 proceedings of the 26th international conference on very large data bases,2000,5,53e99eb4b7602d970277c41d,memex a browsing assistant for collaborative archiving and mining of surf trails,"soumen chakrabarti, sandeep srivastava, mallela subramanyam, mitul tiwari",vldb,2000,5,1.0,53908b2a20f70186a0db974f53e99eb4b7602d970277c41d
53908b4920f70186a0dbab1b,the lham logstructured history data access method,"peter muth, patrick oneil, achim pick, gerhard weikum",the vldb journal  the international journal on very large data bases,2000,5,53e9bb80b7602d97047c7fc4,the lham logstructured history data access method,"peter muth, patrick e oneil, achim pick, gerhard weikum",vldb j,2000,5,1.0,53908b4920f70186a0dbab1b53e9bb80b7602d97047c7fc4
53908b4920f70186a0dbab19,functionaljoin processing,"r braumandl, j claussen, a kemper, d kossmann",the vldb journal  the international journal on very large data bases,2000,5,53e99804b7602d9702016872,functionaljoin processing,"reinhard braumandl, jens claußen, alfons kemper, donald kossmann",vldb j,2000,5,1.0,53908b4920f70186a0dbab1953e99804b7602d9702016872
53908b4920f70186a0dbab22,optimizing multiple dimensional queries simultaneously in multidimensional databases,"weifa liang, maria e orlowska, jeffrey x yu",the vldb journal  the international journal on very large data bases,2000,5,53e9a401b7602d9702d1be10,optimizing multiple dimensional queries simultaneously in multidimensional databases,"weifa liang, maria e orlowska, jeffrey xu yu",vldb j,2000,5,1.0,53908b4920f70186a0dbab2253e9a401b7602d9702d1be10
53908b4920f70186a0dbab1f,effective timestamping in databases,"kristian torp, christian s jensen, richard thomas snodgrass",the vldb journal  the international journal on very large data bases,2000,5,53e99a1ab7602d970226df1d,effective timestamping in databases,"kristian torp, christian s jensen, richard t snodgrass",vldb j,2000,5,1.0,53908b4920f70186a0dbab1f53e99a1ab7602d970226df1d
53908b4920f70186a0dbab1d,distancebased outliers algorithms and applications,"edwin m knorr, raymond t ng, vladimir tucakov",the vldb journal  the international journal on very large data bases,2000,5,53e9affbb7602d9703a53f8e,distancebased outliers algorithms and applications,"edwin m knorr, raymond t ng, v tucakov",vldb j,2000,5,1.0,53908b4920f70186a0dbab1d53e9affbb7602d9703a53f8e
