paper ID,paper title,author names,publication venue,year of publication,index
53e9a455b7602d9702d724e6,computing clusters of correlation connected objects,"christian böhm, karin kailing, peer kröger, arthur zimek",sigmod conference,2004,4354
53e9a447b7602d9702d6286f,online reorganization of sparselypopulated btrees,"chendong zou, betty salzberg",sigmod conference,1996,4355
53e9b50bb7602d970403c777,load management and high availability in the medusa distributed stream processing system,"magdalena balazinska, hari balakrishnan, michael stonebraker",sigmod conference,2004,4356
53e9b26eb7602d9703d0f439,databases on the web technologies for federation architectures and case studies tutorial,ralf kramer,sigmod conference,1997,4359
53e9aa0fb7602d9703378b34,hypertext databases and data mining,soumen chakrabarti,sigmod conference,1999,4361
53e9b803b7602d97043b885a,a goaldriven autoconfiguration tool for the distributed workflow management system mentorlite,"michael gillmann, jeanine weißenfels, german shegalov, wolfgang wonner, gerhard weikum",sigmod conference,2000,4362
53e99d0cb7602d97025bf967,"cosima  your smart, speaking esalesperson","werner kießling, stefan holland, stefan fischer 0003, thorsten ehm",sigmod conference,2001,4363
53e99cf5b7602d97025ac21a,acdn a content delivery network for applications,"pradnya karbhari, michael rabinovich, zhen xiao, fred douglis",sigmod conference,2002,4364
53e998b8b7602d97020f14ec,joining interval data in relational databases,"jost enderle, matthias hampel, thomas seidl",sigmod conference,2004,4365
53e99fddb7602d97028b9693,continually evaluating similaritybased pattern queries on a streaming time series,"like gao, xiaoyang sean wang",sigmod conference,2002,4366
53e9a635b7602d9702f658cd,adaptive filters for continuous queries over distributed data streams,"chris olston, jing jiang, jennifer widom",sigmod conference,2003,4367
53e99d28b7602d97025ddb21,"highdimensional index structures, database support for next decades applications tutorial","stefan berchtold, daniel a keim",sigmod conference,1998,4369
53e9bc96b7602d97049143e6,"powerbookmarks a system for personalizable web information organization, sharing, and management","wensyan li, quoc vu, edward y chang, divyakant agrawal, kyoji hirata, sougata mukherjea, yileh wu, corey bufi, kevin chenchuan chang, yoshinori hara, reiko ito, yutaka kimura, kazuyuki shimazu, yukiyoshi saito",sigmod conference,1999,4370
53e99ed1b7602d970279a364,clustering objects on a spatial network,"man lung yiu, nikos mamoulis",sigmod conference,2004,4371
53e9a40eb7602d9702d27ba7,visionary a next generation visualization system for databases,michael stonebraker,sigmod conference,2003,4372
53e9a5afb7602d9702edaae3,modeldriven business ui based on maps,per bendsen,sigmod conference,2004,4373
53e9aff4b7602d9703a4b43e,camas a citizen awareness system for crisis mitigation,"sharad mehrotra, carter t butts, dmitri v kalashnikov, nalini venkatasubramanian, kemal altintas, ramaswamy hariharan, haimin lee, yiming ma, amnon meyers, jehan wickramasuriya, ron eguchi, charles huyck",sigmod conference,2004,4374
53e9b36cb7602d9703e4bd5c,"workflow automation applications, technology, and research tutorial",amit p sheth,sigmod conference,1995,4375
53e9aa61b7602d97033d58bf,liquid data for weblogic integrating enterprise data and services,vinayak r borkar,sigmod conference,2004,4376
53e9bd76b7602d9704a17cb8,selforganizing data sharing communities with sagres,"zachary g ives, alon y levy, jayant madhavan, rachel pottinger, stefan saroiu, igor tatarinov, shiori betzler, qiong chen, ewa jaslikowska, jing su, wai tak theodora yeung",sigmod conference,2000,4377
53e9b861b7602d9704429371,infosleuth semantic integration of information in open and dynamic environments experience paper,"roberto j bayardo jr, william bohrer, richard s brice, andrzej cichocki, jerry fowler, abdelsalam helal, vipul kashyap, tomasz ksiezyk, gale martin, marian h nodine, mosfeq rashid, marek rusinkiewicz, ray shea, c unnikrishnan, amy unruh, darrell woelk",sigmod conference,1997,4378
53e9a81fb7602d97031636e3,winnowing local algorithms for document fingerprinting,"saul schleimer, daniel shawcross wilkerson, alexander aiken",sigmod conference,2003,4379
53e9be21b7602d9704adc0bb,"proceedings of the 2000 acm sigmod international conference on management of data, may 1618, 2000, dallas, texas, usa",,sigmod conference,2000,4381
53e9acfdb7602d97036d9a2b,query processing for sql updates,"césar a galindolegaria, stefano stefani, florian waas",sigmod conference,2004,4382
53e9bc9db7602d970491bda2,dimensionality reduction for similarity searching in dynamic databases,"kothuri venkata ravi kanth, divyakant agrawal, ambuj k singh",sigmod conference,1998,4383
53e9b451b7602d9703f4a5c1,cmvf a novel dimension reduction scheme for efficient indexing in a large image database,"jialie shen, anne h h ngu, john shepherd, du q huynh, quan z sheng",sigmod conference,2003,4384
53e9b593b7602d97040d5b86,terraserver a spatial data warehouse,"tom barclay, donald r slutz, jim gray",sigmod conference,2000,4386
53e9b5e6b7602d9704135d30,an aspect of query optimization in multidatabase systems extended abstract,"chiang lee, chiajung chen, hongjun lu",sigmod record,1995,4388
53e99aa6b7602d970231e7c1,interview with david maier,marianne winslett,sigmod record,2002,4389
53e9bacfb7602d97046fc002,using reasoning to guide annotation with gene ontology terms in goat,"michael bada, daniele turi, robin mcentire, robert stevens",sigmod record,2004,4390
53e9a388b7602d9702c982e5,improving timeliness in realtime secure database systems,"sang hyuk son, rasikan david, bhavani m thuraisingham",sigmod record,1996,4391
53e9a6dfb7602d970301509c,the database and information system research group at the university of ulm,"peter dadam, wolfgang klas",sigmod record,1997,4392
53e9ae04b7602d9703810ef7,sqlxml is making good progress,"andrew eisenberg, jim melton",sigmod record,2002,4393
53e99a04b7602d970225310d,developments at acm tods,richard t snodgrass,sigmod record,2003,4394
53e9b6e8b7602d9704278b3a,a workflowbased electronic marketplace on the web,"asuman dogac, ilker durusoy, sena nural arpinar, nesime tatbul, pinar koksal, ibrahim cingil, nazife dimililer",sigmod record,1998,4395
53e9b076b7602d9703adb294,data warehousing and business intelligence for ecommerce  book review,frank g goethals,sigmod record,2002,4398
53e9a1bcb7602d9702ab0ad7,a generic approach to bulk loading multidimensional index structures,"jochen van den bercken, bernhard seeger, peter widmayer",vldb,1997,4401
53e9adaab7602d97037a6d7d,hot block clustering for disk arrays with dynamic striping,"kazuhiko mogi, masaru kitsuregawa",vldb,1995,4402
53e9aa80b7602d97033f747b,identifying representative trends in massive time series data sets using sketches,"piotr indyk, nick koudas, s muthukrishnan",vldb,2000,4403
53e9b31bb7602d9703de49f9,efficient search of multidimensional btrees,"harry leslie, rohit jain, dave birdsall, hedieh yaghmai",vldb,1995,4404
53e9b7e1b7602d9704391bbd,a new sqllike operator for mining association rules,"rosa meo, giuseppe psaila, stefano ceri",vldb,1996,4405
53e9a797b7602d97030d29dd,dbmss on a modern processor where does time go,"anastassia ailamaki, david j dewitt, mark d hill, david a wood",vldb,1999,4407
53e9b9dab7602d97045d1409,ndsql a multidimensional language for interoperability and olap,"frédéric gingras, laks v s lakshmanan",vldb,1998,4408
53e9be51b7602d9704b13004,"the grna a highly programmable infrastructure for prototyping, developing and deploying genomicscentric applications","amey v laud, sourav s bhowmick, pedro cruz, dadabhai t singh, george rajesh",vldb,2002,4411
53e9b20cb7602d9703ca4d3d,balancing performance and data freshness in web database servers,"alexandros labrinidis, nick roussopoulos",vldb,2003,4413
53e9bac1b7602d97046eef2b,incremental maintenance of externally materialized views,"martin staudt, matthias jarke",vldb,1996,4414
53e9aa2cb7602d970339cf69,dynamic multiresource load balancing in parallel database systems,"erhard rahm, robert marek",vldb,1995,4415
53e9ab26b7602d97034b3403,principles of optimally placing data in tertiary storage libraries,"stavros christodoulakis, peter triantafillou, fenia zioga",vldb,1997,4416
53e9a894b7602d97031e239d,a database system for realtime event aggregation in telecommunication,"jerry baulier, stephen blott, henry f korth, abraham silberschatz",vldb,1998,4417
53e9b46fb7602d9703f6fc8e,the design and implementation of a sequence database system,"praveen seshadri, miron livny, raghu ramakrishnan",vldb,1996,4418
53e9aebdb7602d97038e5402,evaluation of main memory join algorithms for joins with set comparison join predicates,"sven helmer, guido moerkotte",vldb,1997,4419
53e9b6d6b7602d9704260a46,"business process coordination state of the art, trends, and open issues","umeshwar dayal, meichun hsu, rivka ladin",vldb,2001,4421
53e9b1c2b7602d9703c52557,the query optimizer in tandems new serverware sql product,pedro celis,vldb,1996,4422
53e9ab0db7602d970348fe05,data manager for evolvable realtime command and control systems,"eric hughes, roman ginis, bhavani m thuraisingham, peter c krupp, john a maurer",vldb,1997,4423
53e99db1b7602d9702672eb1,entrans a system for flexible consistency maintenance in directory applications,"anandi herlekar, atul deopujari, krithi ramamritham, shaymsunder gopale, shridhar shukla",vldb,2002,4424
53e9be64b7602d9704b21d64,orientstore a schema based native xml storage system,"xiaofeng meng, daofeng luo, mongli lee, jing an",vldb,2003,4426
53e99f34b7602d970280260f,xwave approximate extended wavelets for streaming data,"sudipto guha, chulyun kim, kyuseok shim",vldb,2004,4429
53e9bb93b7602d97047d82ca,lopix a system for xml data integration and manipulation,wolfgang may,vldb,2001,4431
53e9a38fb7602d9702c9cabd,managing business processes via workflow technology,frank leymann,vldb,2001,4437
53e9b137b7602d9703bbbbdd,optimizing queries across diverse data sources,"laura m haas, donald kossmann, edward l wimmers, jun yang 0001",vldb,1997,4438
53e9ade9b7602d97037f5d25,remembrance of streams past overloadsensitive management of archived streams,"sirish chandrasekaran, michael j franklin",vldb,2004,4444
53e9b833b7602d97043f27af,lowcost compensationbased query processing,"øystein grøvlen, sveinolaf hvasshovd, øystein torbjørnsen",vldb,1998,4452
53e99bb9b7602d97024615d9,capturing and querying multiple aspects of semistructured data,"curtis e dyreson, michael h böhlen, christian s jensen",vldb,1999,4453
53e9b4e0b7602d9704004dd8,aggregatequery processing in data warehousing environments,"ashish gupta 0001, venky harinarayan, dallan quass",vldb,1995,4455
53e99f20b7602d97027eb309,efficient xmltosql query translation where to add the intelligence,"rajasekar krishnamurthy, raghav kaushik, jeffrey f naughton",vldb,2004,4456
53e9bc8eb7602d970490c761,using schema matching to simplify heterogeneous data translation,"tova milo, sagit zohar",vldb,1998,4457
53e9ba64b7602d9704681352,a transducerbased xml query processor,"bertram ludäscher, pratik mukhopadhyay, yannis papakonstantinou",vldb,2002,4458
53e9acaeb7602d970368e172,"improving business process quality through exception understanding, prediction, and prevention","daniela grigori, fabio casati, umeshwar dayal, mingchien shan",vldb,2001,4460
53e9a937b7602d970328949c,review  digital library technology for locating and accessing scientific data,michael lesk,acm sigmod digital review,1999,4463
53e9bb01b7602d9704739d63,review  a majority consensus approach to concurrency control for multiple copy databases,philip a bernstein,acm sigmod digital review,1999,4465
53e9b648b7602d97041a5efe,"review  physical data independence, constraints, and optimization with universal plans",laura m haas,acm sigmod digital review,1999,4469
53e9b1b6b7602d9703c45035,review  ecommerce bargainhunting with an unbun model,anant jhingran,acm sigmod digital review,2000,4471
53e9a374b7602d9702c82dd5,review  an approach to persistent programming,david maier,acm sigmod digital review,1999,4479
53e9b3cdb7602d9703eb764a,review  physical database design for relational databases,surajit chaudhuri,acm sigmod digital review,2000,4480
53e9ba0bb7602d970460b352,review  datawarehousing has more colours than just black  white,h v jagadish,acm sigmod digital review,1999,4487
53e99960b7602d97021a1078,review  temporal data management systems a comparative view,richard t snodgrass,acm sigmod digital review,2000,4493
53e9a64ab7602d9702f7839e,review  on modeling and verification of temporal constraints in production workflows,claudio bettini,acm sigmod digital review,2000,4494
53e9a6bbb7602d9702feefc6,review  towards a logical reconstruction of relational database theory,marianne winslett,acm sigmod digital review,2001,4495
53e9bc05b7602d9704862ba4,review  of objects and databases a decade of turmoil,sophie cluet,acm sigmod digital review,1999,4496
53e9a5c5b7602d9702ef0643,review  fast joins using join indices,alfons kemper,acm sigmod digital review,1999,4497
53e9ae0bb7602d9703816d51,review  equivalence of relational algebra and relational calculus query languages having aggregate functions,christian s jensen,acm sigmod digital review,1999,4498
53e9b7d3b7602d9704380a9d,review  magic sets and other strange ways to implement logic programs,raghu ramakrishnan,acm sigmod digital review,1999,4499
53e9b879b7602d97044446d1,review  use and usability in a digital library search system,michael lesk,acm sigmod digital review,1999,4500
53e9aa95b7602d970340faa8,review  on random sampling over joins,dennis shasha,acm sigmod digital review,1999,4501
53e9a86ab7602d97031b7f65,review  incomplete information in relational databases,gösta grahne,acm sigmod digital review,2000,4502
53e9a46bb7602d9702d8880d,review  notes on data base operating systems,david b lomet,acm sigmod digital review,2000,4503
